"ID_Immobile_cantiere","rif_cantiere","nome_cantiere","cantiere","stato_cantiere","agenzia","referente_cantiere","Indirizzo","coordinate","n_immobili","ID_Immobile","Rif","Stato_Immobile","Stato_trattativa","Richiesta","Macro_Tipologia","in_pubblicita","Tipologia","Sub_Tipologia","MQ_Commerciali_da","N_Bagni","N_Camere_da_Letto","Giardino","Ultimo_Agg_Prezzo","avanzamento_lavori","Inizio_Lavori","Consegna","classe_energetica"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45609","1016-19b","Venduto/Affittato da ISP","Stipula/Contratto","486600","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","113","2","2","Condominiale",NULL,,NULL,NULL,"*A+"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45611","1016-19c","Venduto/Affittato da ISP","Stipula/Contratto","391600","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","111","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45613","1016-19d","Venduto/Affittato da ISP","Stipula/Contratto","295000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","98","2","2","Assente",NULL,,NULL,NULL,"*A+"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45615","1016-19g","Venduto/Affittato da ISP","Stipula/Contratto","355000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","110","2","2","Condominiale",NULL,,NULL,NULL,"*A+"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45617","1016-19j","Venduto/Affittato da ISP","Stipula/Contratto","360000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","113","2","3","Condominiale",NULL,,NULL,NULL,"*A+"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45619","1016-19k","Venduto/Affittato da ISP","Stipula/Contratto","441600","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","109","2","2","Condominiale",NULL,,NULL,NULL,"*A+"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45621","1016-19o","In Trattativa","Proposta","446000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","144","2","3","Privato",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45623","1016-19p","Pubblicato",,"419000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","127","2","3","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45625","1016-19q","In Trattativa","Proposta","318000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","98","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45627","1016-19r","In Trattativa","Proposta","355000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","113","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45629","1016-19s","In Trattativa","Proposta","353000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","114","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45631","1016-19t","In Trattativa","Proposta","429000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","125","2","3","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45633","1016-19u","In Trattativa","Proposta","328000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","99","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45635","1016-19v","Pubblicato",,"387000","Appartamento","In Pubblicità","Appartamento","Trilocale","112","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45637","1016-19w","In Trattativa","Proposta","363000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","99","2","2","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45639","1016-19x","Archiviato",,"566600","Appartamento","Non in Pubblicità","Attico","Più di 5 Locali","163","2","5","Condominiale",NULL,,NULL,NULL,"*A+"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","45641","1016-19y","Pubblicato",,"567000","Appartamento","In Pubblicità","Attico","Più di 5 Locali","164","2","3","Condominiale",NULL,,NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","47383","1016-19l","Venduto/Affittato da ISP","Stipula/Contratto","391600","Appartamento","Non in Pubblicità","Appartamento","Trilocale","97","2","2","Condominiale",NULL,,NULL,NULL,"*A+"
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46783","1032-22a","Pubblicato",,"370000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare",NULL,"160","2","3","Privato",NULL,,NULL,NULL,"A3"
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46785","1032-22b","Incarico (Non Pubblicato)",,"370000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"87","2","2","Privato",NULL,,NULL,NULL,"A3"
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46787","1032-22c","Pubblicato",,"310000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare",NULL,"139","2","3","Privato",NULL,,NULL,NULL,"A3"
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46789","1032-22d","Incarico (Non Pubblicato)",,"310000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"103","2","3","Privato",NULL,,NULL,NULL,NULL
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46791","1032-22e","Pubblicato",,"350000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare",NULL,"157","2","3","Privato",NULL,,NULL,NULL,"A3"
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46793","1032-22f","Pubblicato",,"350000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare",NULL,"157","2","3","Privato",NULL,,NULL,NULL,NULL
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46795","1032-22g","Incarico (Non Pubblicato)",,"350000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"88.5","2","3","Privato",NULL,,NULL,NULL,"A3"
"45341","1032-22",,"1032-22 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","Galliera, via della Pace snc","44.7411, 11.437","8","46797","1032-22h","Incarico (Non Pubblicato)",,"350000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"88.5","2","3","Privato",NULL,,NULL,NULL,"A3"
"45343","103-23",,"103-23 ","Cantiere/Gruppo Attivo","Altedo","Torcasso Angela","Malalbergo, via Cavedagnone Massei snc","44.6894, 11.5047","3","47011","103-23a","Pubblicato",,"275000","Villa o Villetta","In Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"145","2","3","Privato",NULL,,NULL,NULL,"A4"
"45343","103-23",,"103-23 ","Cantiere/Gruppo Attivo","Altedo","Torcasso Angela","Malalbergo, via Cavedagnone Massei snc","44.6894, 11.5047","3","47013","103-23b","Incarico (Non Pubblicato)",,"285000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,"A4"
"45343","103-23",,"103-23 ","Cantiere/Gruppo Attivo","Altedo","Torcasso Angela","Malalbergo, via Cavedagnone Massei snc","44.6894, 11.5047","3","47015","103-23c","Pubblicato",,"285000","Villa o Villetta","In Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,"A4"
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","46005","1037-21b","Archiviato",,"288000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","75","2","2","Assente",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","46007","1037-21e","Venduto/Affittato da ISP","Stipula/Contratto","235000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","73","2","2","Privato",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","46009","1037-21f","Venduto/Affittato da ISP","Stipula/Contratto","288000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","110","2","2","Assente",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","46011","1037-21h","Venduto/Affittato da ISP","Stipula/Contratto","288000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","110.4","2","2","Assente",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","46013","1037-21i","Archiviato",,"298000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","110","2","4","Assente",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","47413","1037-21a","Venduto/Affittato da ISP","Stipula/Contratto","270000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","73","2","2","Privato",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","47415","1037-21c","Venduto/Affittato da ISP","Stipula/Contratto","270000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","104","2","2","Assente",NULL,,NULL,NULL,NULL
"45345","1037-21",,"1037-21 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via De Zaiacomo 18","44.6991, 11.4029","8","47417","1037-21d","Venduto/Affittato da ISP","Stipula/Contratto","238000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","91.2","2","2","Privato",NULL,,NULL,NULL,NULL
"45347","1055-19",,"1055-19 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via Paolo Borsellino snc","44.6928, 11.3984","3","45605","1055-19e","Archiviato",,"298000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","146.27","1","2","Assente",NULL,,NULL,NULL,"*A+"
"45347","1055-19",,"1055-19 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via Paolo Borsellino snc","44.6928, 11.3984","3","45607","1055-19f","Archiviato",,"215000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","105.95","1","2","Assente",NULL,,NULL,NULL,"*A+"
"45347","1055-19",,"1055-19 ","Cantiere/Gruppo Terminato","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via Paolo Borsellino snc","44.6928, 11.3984","3","47381","1055-19h","Venduto/Affittato da ISP","Stipula/Contratto","295000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","144.8","1","2","Assente",NULL,,NULL,NULL,"*A+"
"45349","1077-18",,"1077-18 ","Cantiere/Gruppo Terminato","Divisioni Specialistiche","Biondi Gianni","San Giorgio di Piano, via selvatico 1","44.6555, 11.3657","1","45565","1077-18f","Archiviato",,"245000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"1356","0","0","Assente",NULL,,NULL,NULL,NULL
"45351","1092-21",NULL,NULL,"Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Rita Levi Montalcini 1","44.6489, 11.3672","6","45949","1092-21b","Archiviato",,"142000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"714","0","0","Assente",NULL,,NULL,NULL,NULL
"45351","1092-21",NULL,NULL,"Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Rita Levi Montalcini 1","44.6489, 11.3672","6","45951","1092-21c","Archiviato",,"142000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"714","0","0","Assente",NULL,,NULL,NULL,NULL
"45351","1092-21",NULL,NULL,"Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Rita Levi Montalcini 1","44.6489, 11.3672","6","45953","1092-21h","Venduto/Affittato da ISP","Stipula/Contratto","128000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"722.75","0","0","Assente",NULL,,NULL,NULL,NULL
"45351","1092-21",NULL,NULL,"Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Rita Levi Montalcini 1","44.6489, 11.3672","6","45955","1092-21i","Venduto/Affittato da ISP","Stipula/Contratto","128000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"722.75","0","0","Assente",NULL,,NULL,NULL,NULL
"45351","1092-21",NULL,NULL,"Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Rita Levi Montalcini 1","44.6489, 11.3672","6","45957","1092-21n","Incarico (Non Pubblicato)",,"190000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"960","0","0","Assente",NULL,,NULL,NULL,NULL
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46031","1111-21f","Venduto/Affittato da ISP","Stipula/Contratto","325000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","105","2","2","Privato",NULL,,NULL,NULL,"*A+"
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46033","1111-21g","Archiviato",,"301000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","100","2","2","Assente",NULL,,NULL,NULL,"A4"
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46035","1111-21h","Venduto/Affittato da ISP","Stipula/Contratto","191000","Appartamento","Non in Pubblicità","Appartamento","Bilocale","59","1","1","Assente",NULL,,NULL,NULL,"*A+"
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46037","1111-21k","Archiviato",,"387000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","132","2","3","Assente",NULL,,NULL,NULL,"A4"
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46039","1111-21l","Archiviato",,"399000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","132","2","3","Assente",NULL,,NULL,NULL,"A4"
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46041","1111-21o","Archiviato",,"399000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","132","2","3","Assente",NULL,,NULL,NULL,"*A+"
"45353","1111-21",,"1111-21 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bixio snc","44.5071, 11.4811","11","46043","1111-21p","Venduto/Affittato da ISP","Stipula/Contratto","560000","Appartamento","Non in Pubblicità","Appartamento","Più di 5 Locali","191","2","3","Assente",NULL,,NULL,NULL,"A4"
"45355","1137-19",,"1137-19 ","Cantiere/Gruppo Attivo","Altedo","Tanchella Luca","Malalbergo, via Rino Pezzoli snc","44.68793, 11.49832","1","45653","1137-19a","Pubblicato",,"395000","Villa o Villetta","In Pubblicità","Villa Indipendente",NULL,"160","2","3","Privato",NULL,,NULL,NULL,"A4"
"45357","1146-19",,"1146-19 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","Bentivoglio, Arrigo Boldrini snc","44.6358, 11.4172","6","45643","1146-19b","Archiviato",,"290000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","123.25","2","3","Assente",NULL,,NULL,NULL,"*A+"
"45357","1146-19",,"1146-19 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","Bentivoglio, Arrigo Boldrini snc","44.6358, 11.4172","6","45645","1146-19c","Archiviato",,"290000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","120.05","2","3","Assente",NULL,,NULL,NULL,"*A+"
"45357","1146-19",,"1146-19 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","Bentivoglio, Arrigo Boldrini snc","44.6358, 11.4172","6","45647","1146-19d","Archiviato",,"220000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","97.65","1","2","Assente",NULL,,NULL,NULL,"*A+"
"45357","1146-19",,"1146-19 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","Bentivoglio, Arrigo Boldrini snc","44.6358, 11.4172","6","45649","1146-19e","Archiviato",,"295000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","123.25","2","3","Assente",NULL,,NULL,NULL,"*A+"
"45357","1146-19",,"1146-19 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","Bentivoglio, Arrigo Boldrini snc","44.6358, 11.4172","6","45651","1146-19f","Archiviato",,"215000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","90.05","1","2","Assente",NULL,,NULL,NULL,"*A+"
"45357","1146-19",,"1146-19 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","Bentivoglio, Arrigo Boldrini snc","44.6358, 11.4172","6","47385","1146-19a","Archiviato",,"225000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","93","1","2","Assente",NULL,,NULL,NULL,"*A+"
"45359","1157-21",,"1157-21 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Borsellino snc","44.69454, 11.39668","4","46055","1157-21a","Pubblicato",,"97000","Terreno","In Pubblicità","Terreno Edificabile Residenziale",NULL,"508","0","0","Assente",NULL,,NULL,NULL,NULL
"45359","1157-21",,"1157-21 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Borsellino snc","44.69454, 11.39668","4","46057","1157-21b","Incarico (Non Pubblicato)",,"97000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"461","0","0","Assente",NULL,,NULL,NULL,NULL
"45359","1157-21",,"1157-21 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Borsellino snc","44.69454, 11.39668","4","46059","1157-21c","Incarico (Non Pubblicato)",,"97000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"424","0","0","Assente",NULL,,NULL,NULL,NULL
"45359","1157-21",,"1157-21 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Borsellino snc","44.69454, 11.39668","4","46061","1157-21d","Incarico (Non Pubblicato)",,"97000","Terreno","Non in Pubblicità","Terreno Edificabile Residenziale",NULL,"496","0","0","Assente",NULL,,NULL,NULL,NULL
"45361","116-23",,"116-23 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, Corticella 244","44.54721, 11.35559","5","47033","116-23a","Venduto/Affittato da ISP","Stipula/Contratto","710000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","185","3","3","Privato",NULL,,NULL,NULL,"*A+"
"45361","116-23",,"116-23 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, Corticella 244","44.54721, 11.35559","5","47035","116-23b","Venduto/Affittato da ISP","Stipula/Contratto","369000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","107","2","2","Assente",NULL,,NULL,NULL,"*A+"
"45363","1-21",,"1-21 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","Bentivoglio, Via Ilaria Alpi 1","44.6078, 11.381","2","45773","1-21a","Pubblicato",,"98000","Terreno","In Pubblicità","Terreno Edificabile Residenziale",NULL,"530","0","0","Assente",NULL,,NULL,NULL,NULL
"45363","1-21",,"1-21 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","Bentivoglio, Via Ilaria Alpi 1","44.6078, 11.381","2","45775","1-21b","Pubblicato",,"84000","Terreno","In Pubblicità","Terreno Edificabile Residenziale",NULL,"498","0","0","Assente",NULL,,NULL,NULL,NULL
"45369","144-19",,"144-19 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via Carlo Alberto dalla Chiesa Snc","44.7021, 11.40448","2","45569","144-19a","Pubblicato",,"315000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare",NULL,"140","2","3","Privato",NULL,,NULL,NULL,"A1"
"45369","144-19",,"144-19 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, Via Carlo Alberto dalla Chiesa Snc","44.7021, 11.40448","2","45571","144-19b","Pubblicato",,"328000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare",NULL,"140","2","3","Privato",NULL,,NULL,NULL,"A1"
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","45789","145-21c","Venduto/Affittato da ISP","Stipula/Contratto","119000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","45791","145-21d","Venduto/Affittato da ISP","Stipula/Contratto","119000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","45793","145-21k","Venduto/Affittato da ISP","Stipula/Contratto","99000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"140","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","47391","145-21a","Venduto/Affittato da ISP","Stipula/Contratto","99000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","47393","145-21b","Venduto/Affittato da ISP","Stipula/Contratto","99000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","47395","145-21h","Venduto/Affittato da ISP","Stipula/Contratto","158000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"140","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","47397","145-21j","Venduto/Affittato da ISP","Stipula/Contratto","155000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","2","3","Privato",NULL,,NULL,NULL,NULL
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","48767","145-21e","Venduto/Affittato da ISP","Stipula/Contratto","99000","Appartamento","Non in Pubblicità","Appartamento",,"140","2","3","Privato",NULL,,NULL,NULL,"B"
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","48769","145-21f","Venduto/Affittato da ISP","Stipula/Contratto","119000","Appartamento","Non in Pubblicità","Appartamento",,"140","2","3","Assente",NULL,,NULL,NULL,"B"
